TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
10702.408935	 6414614	-0.043948	0.000000	-1.566033	0.419622	1.139534	1.409210	1.784549	1.274354	-0.050080	0.100306	0.000000	-0.308866	-41.775173	693.978455	19.421677	214.346512	8.165928	69.610260
10702.410607	 6414615	-0.021153	0.000000	-1.887670	0.221059	1.013235	1.193680	1.912653	1.128103	-0.021433	0.100399	0.000000	-0.307494	-41.781479	693.140869	19.452490	213.136459	8.161560	69.590782
10702.412270	 6414616	0.067044	0.000000	-2.476342	0.051809	0.797543	0.857304	1.974989	0.882502	0.053470	0.100535	0.000000	-0.306253	-41.690174	692.361633	19.519873	212.037674	8.205626	69.606796
10702.413947	 6414617	0.379115	0.000000	-4.266304	-0.068909	0.458275	0.437483	1.955141	0.541233	0.173739	0.100710	0.000000	-0.305158	-41.498516	691.646362	19.594294	211.061584	8.310982	69.655838
10702.415602	 6414618	52.963333	0.000000	-297.786560	-0.139371	0.006158	-0.013537	1.833879	0.145513	0.326168	0.100901	0.000000	-0.304270	-41.216858	691.001465	19.630857	210.250885	8.473406	69.722458
10702.417276	 6414619	-0.981163	0.000000	3.186593	-0.186470	-0.497839	-0.472350	1.586409	-0.261069	0.488461	0.101081	0.000000	-0.303602	-40.866516	690.347046	19.579981	209.590424	8.687119	69.780930
10702.418935	 6414620	-0.672474	0.000000	1.318018	-0.245009	-0.928035	-0.906134	1.223166	-0.617012	0.624080	0.101210	0.000000	-0.303177	-40.490307	689.606445	19.395830	209.072571	8.935925	69.795097
10702.420608	 6414621	-0.596086	0.000000	0.667035	-0.324364	-1.184913	-1.298363	0.790379	-0.883503	0.706310	0.101256	0.000000	-0.302932	-40.121292	688.708679	19.040398	208.632202	9.211526	69.736015
10702.422272	 6414622	-0.586441	0.000000	0.303507	-0.389925	-1.227575	-1.614612	0.372578	-1.028843	0.719901	0.101207	0.000000	-0.302764	-39.801659	687.671143	18.503849	208.201843	9.501174	69.597252
10702.423940	 6414623	-0.608252	0.000000	0.030798	-0.406464	-1.093812	-1.826406	0.033687	-1.042194	0.665313	0.101075	0.000000	-0.302559	-39.551914	686.537476	17.799927	207.718231	9.799156	69.391876
10702.425605	 6414624	-0.665116	0.000000	-0.238294	-0.356565	-0.827332	-1.918122	-0.197149	-0.919539	0.550272	0.100883	0.000000	-0.302235	-39.385044	685.367859	16.977261	207.142090	10.094421	69.142021
10702.427272	 6414625	-0.870901	0.000000	-0.738016	-0.243773	-0.439919	-1.896851	-0.324667	-0.663910	0.383126	0.100655	0.000000	-0.301726	-39.300003	684.216431	16.094038	206.445938	10.369473	68.869873
10702.428942	 6414626	3.539417	0.000000	7.288211	-0.090149	0.049971	-1.771991	-0.364199	-0.294729	0.176868	0.100414	0.000000	-0.300989	-39.281612	683.133240	15.203766	205.615356	10.606598	68.596214
10702.430612	 6414627	-0.081845	0.000000	0.560856	0.076163	0.584850	-1.549610	-0.328017	0.147640	-0.047867	0.100186	0.000000	-0.299997	-39.314713	682.174011	14.357331	204.650406	10.795428	68.344238
10702.432281	 6414628	-0.244908	0.000000	0.217351	0.218362	1.084481	-1.240053	-0.235713	0.609700	-0.265598	0.100004	0.000000	-0.298740	-39.397087	681.405212	13.592605	203.563324	10.936359	68.143448
