TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
7560.470926	 4529444	-0.087985	0.000000	-0.215040	46.525990	692.512512	13.503634	148.918060	-10.936888	-60.931053	0.560008	0.000000	2.231085	-4.143566	5.613833	-3.804435	-12.524941	9.122958	3.143790
7560.472595	 4529445	-0.087991	0.000000	-0.215039	46.523468	692.517395	13.491511	148.917999	-10.942249	-60.934978	0.560008	0.000000	2.231085	-4.132987	5.599501	-3.794722	-12.492965	9.099667	3.135764
7560.474263	 4529446	-0.088013	0.000000	-0.215034	46.513329	692.535583	13.437068	148.918716	-10.969947	-60.951992	0.559057	0.000000	2.232105	-4.079347	5.565088	-3.745962	-12.421863	9.019721	3.111201
7560.475933	 4529447	-0.088060	0.000000	-0.215044	46.498009	692.560730	13.323298	148.931244	-11.039692	-60.986809	0.556162	0.000000	2.241041	-3.947501	5.532608	-3.629630	-12.398803	8.881479	3.077025
7560.477596	 4529448	-0.088121	0.000000	-0.215115	46.494957	692.561340	13.170313	148.980377	-11.157920	-61.028927	0.552170	0.000000	2.270563	-3.725949	5.504881	-3.443922	-12.499177	8.684517	3.039628
7560.479261	 4529449	-0.088168	0.000000	-0.215292	46.526161	692.487854	13.018820	149.087036	-11.315103	-61.055099	0.547473	0.000000	2.328713	-3.426251	5.473196	-3.210891	-12.745500	8.409103	2.996425
7560.480929	 4529450	-0.088180	0.000000	-0.215577	46.594326	692.301147	12.921955	149.244308	-11.486451	-61.047340	0.541257	0.000000	2.415024	-3.077797	5.444457	-2.967121	-13.148492	8.044650	2.946849
7560.482597	 4529451	-0.088160	0.000000	-0.215911	46.693558	692.008545	12.932147	149.412369	-11.644302	-61.007584	0.533993	0.000000	2.530417	-2.709747	5.412930	-2.746302	-13.696971	7.587490	2.890467
7560.484260	 4529452	-0.088123	0.000000	-0.216218	46.832375	691.653748	13.080020	149.547974	-11.775474	-60.950661	0.527639	0.000000	2.682423	-2.344025	5.350200	-2.570210	-14.351499	7.033850	2.822977
7560.485933	 4529453	-0.088086	0.000000	-0.216460	47.016701	691.275513	13.373821	149.633774	-11.883323	-60.892010	0.523138	0.000000	2.879102	-1.994072	5.231883	-2.444584	-15.063123	6.383021	2.736995
7560.487594	 4529454	-0.088061	0.000000	-0.216628	47.239922	690.890442	13.796292	149.666504	-11.977580	-60.840576	0.519833	0.000000	3.103978	-1.671785	5.063341	-2.352850	-15.716496	5.685558	2.632092
7560.489274	 4529455	-0.088046	0.000000	-0.216716	47.499077	690.467651	14.331930	149.635574	-12.072390	-60.792751	0.516603	0.000000	3.336243	-1.363420	4.868996	-2.259454	-16.244156	4.972994	2.515339
