TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
8968.498873	 5374264	-0.060820	0.000000	-0.245986	41.722809	697.039490	6.199784	171.462189	-17.902512	-42.394016	0.033823	0.000000	2.405569	7.314921	-4.488834	11.015945	10.798202	-10.885592	-0.151828
8968.500554	 5374265	-0.060820	0.000000	-0.245997	41.724968	697.028625	6.201425	171.466843	-17.906921	-42.393410	0.034210	0.000000	2.406122	7.309025	-4.487207	11.012043	10.796767	-10.872796	-0.153509
8968.502211	 5374266	-0.060818	0.000000	-0.246044	41.739334	696.973633	6.206134	171.486343	-17.923231	-42.388851	0.035296	0.000000	2.407180	7.289279	-4.480433	10.990756	10.785207	-10.815809	-0.158142
8968.503878	 5374267	-0.060817	0.000000	-0.246143	41.779350	696.846313	6.211840	171.524017	-17.946926	-42.379902	0.036818	0.000000	2.410876	7.258090	-4.461211	10.928326	10.755425	-10.683324	-0.164254
8968.505538	 5374268	-0.060831	0.000000	-0.246270	41.842026	696.671631	6.219733	171.569260	-17.946962	-42.379539	0.039397	0.000000	2.422541	7.222218	-4.425403	10.795501	10.720720	-10.462089	-0.174349
8968.507203	 5374269	-0.060887	0.000000	-0.246385	41.912529	696.524048	6.244337	171.613068	-17.877176	-42.409584	0.045184	0.000000	2.438990	7.174967	-4.388389	10.560504	10.703236	-10.146310	-0.198285
8968.508870	 5374270	-0.061001	0.000000	-0.246460	41.983223	696.482422	6.314120	171.655273	-17.704227	-42.486252	0.056107	0.000000	2.446799	7.092140	-4.374688	10.200230	10.703981	-9.735394	-0.245451
8968.510537	 5374271	-0.061169	0.000000	-0.246483	42.065758	696.580994	6.465765	171.695084	-17.415253	-42.609066	0.072096	0.000000	2.434515	6.944650	-4.392587	9.708167	10.693818	-9.229559	-0.316690
8968.512208	 5374272	-0.061376	0.000000	-0.246445	42.178188	696.816956	6.738860	171.726944	-17.009892	-42.767620	0.090635	0.000000	2.405139	6.713695	-4.424026	9.094679	10.640398	-8.623576	-0.400972
8968.513870	 5374273	-0.061614	0.000000	-0.246342	42.308407	697.162842	7.159801	171.740753	-16.494108	-42.954876	0.108792	0.000000	2.384430	6.399923	-4.421191	8.381522	10.542019	-7.920593	-0.480988
8968.515536	 5374274	-0.061888	0.000000	-0.246162	42.415943	697.588745	7.738463	171.720184	-15.856457	-43.172588	0.126203	0.000000	2.404720	6.015385	-4.335055	7.580480	10.424592	-7.127156	-0.547095
8968.517205	 5374275	-0.062203	0.000000	-0.245898	42.461323	698.066101	8.458569	171.653107	-15.095107	-43.421864	0.144060	0.000000	2.481022	5.580876	-4.159333	6.716007	10.319395	-6.266692	-0.599192
8968.518874	 5374276	-0.062555	0.000000	-0.245557	42.429962	698.564087	9.285169	171.537308	-14.228684	-43.698639	0.163952	0.000000	2.598812	5.113262	-3.940909	5.823853	10.241680	-5.371744	-0.646119
8968.520541	 5374277	-0.062921	0.000000	-0.245153	42.336933	699.048767	10.180293	171.373749	-13.291733	-43.984627	0.185706	0.000000	2.726652	4.615829	-3.734796	4.952494	10.183489	-4.474012	-0.693573
8968.522208	 5374278	-0.063261	0.000000	-0.244699	42.222229	699.488708	11.107723	171.164001	-12.329969	-44.250427	0.207070	0.000000	2.842920	4.082092	-3.559824	4.156178	10.120297	-3.599982	-0.737132
8968.523876	 5374279	-0.063542	0.000000	-0.244195	42.125072	699.858887	12.024948	170.901810	-11.386514	-44.470520	0.226606	0.000000	2.952023	3.520381	-3.398148	3.490382	10.031408	-2.781181	-0.770040
8968.525541	 5374280	-0.063748	0.000000	-0.243620	42.055347	700.147583	12.881083	170.570084	-10.486637	-44.633163	0.244270	0.000000	3.079057	2.971978	-3.220190	3.000483	9.915150	-2.054140	-0.786595
8968.527211	 5374281	-0.063881	0.000000	-0.242964	42.003666	700.346436	13.627631	170.159012	-9.642331	-44.738762	0.260371	0.000000	3.247027	2.483643	-3.011802	2.701801	9.779402	-1.447610	-0.784185
8968.528878	 5374282	-0.063948	0.000000	-0.242270	41.957211	700.427063	14.224765	169.692383	-8.886385	-44.790749	0.274763	0.000000	3.467263	2.074602	-2.777056	2.583453	9.628785	-0.984122	-0.763032
8968.530544	 5374283	-0.063960	0.000000	-0.241597	41.913425	700.373230	14.663514	169.208267	-8.255969	-44.795578	0.287678	0.000000	3.730568	1.726562	-2.533070	2.613654	9.449790	-0.666487	-0.728708
8968.532206	 5374284	-0.063930	0.000000	-0.240980	41.885696	700.214844	14.947032	168.737701	-7.781641	-44.764469	0.298838	0.000000	3.983932	1.413475	-2.311457	2.751655	9.208686	-0.488780	-0.690751
8968.533879	 5374285	-0.063875	0.000000	-0.240416	41.885723	700.016418	15.074274	168.294891	-7.472847	-44.713364	0.307359	0.000000	4.163152	1.116964	-2.131408	2.943028	8.873374	-0.440704	-0.655107
8968.535543	 5374286	-0.063813	0.000000	-0.239883	41.905888	699.855835	15.039351	167.883377	-7.320531	-44.659992	0.313711	0.000000	4.262488	0.840738	-1.984254	3.123777	8.457857	-0.480754	-0.622481
8968.537212	 5374287	-0.063755	0.000000	-0.239335	41.931816	699.794434	14.848487	167.485245	-7.295049	-44.615540	0.320378	0.000000	4.306280	0.595106	-1.857734	3.247627	7.999923	-0.563400	-0.595177
8968.538873	 5374288	-0.063704	0.000000	-0.238758	41.971527	699.848389	14.526484	167.094666	-7.375430	-44.582825	0.330833	0.000000	4.268803	0.396267	-1.762461	3.282116	7.523598	-0.697528	-0.583080
8968.540541	 5374289	-0.063661	0.000000	-0.238143	42.038948	699.987976	14.108583	166.697495	-7.552577	-44.562016	0.348337	0.000000	4.164848	0.248701	-1.683415	3.211470	7.011168	-0.884457	-0.586395
8968.542210	 5374290	-0.063637	0.000000	-0.237469	42.129810	700.189392	13.629959	166.273529	-7.815711	-44.557949	0.371989	0.000000	4.054868	0.149602	-1.588097	3.032516	6.439526	-1.080494	-0.590755
8968.543878	 5374291	-0.063642	0.000000	-0.236686	42.219223	700.469788	13.113999	165.791534	-8.139951	-44.578949	0.395583	0.000000	3.954114	0.094642	-1.467778	2.752587	5.803760	-1.244529	-0.580627
8968.545540	 5374292	-0.063688	0.000000	-0.235729	42.270733	700.870972	12.574182	165.215408	-8.490723	-44.636806	0.411427	0.000000	3.859247	0.085639	-1.331030	2.384283	5.136773	-1.348895	-0.547621
8968.547216	 5374293	-0.063785	0.000000	-0.234530	42.263027	701.415527	12.007002	164.503326	-8.843915	-44.739502	0.415373	0.000000	3.764080	0.116464	-1.188697	1.936719	4.474351	-1.371381	-0.493753
8968.548874	 5374294	-0.063921	0.000000	-0.233107	42.196362	702.044189	11.426869	163.651657	-9.167694	-44.875324	0.412589	0.000000	3.691200	0.155368	-1.044052	1.443441	3.853803	-1.293821	-0.430764
8968.550538	 5374295	-0.064077	0.000000	-0.231470	42.076927	702.684387	10.839164	162.650223	-9.443509	-45.025852	0.415963	0.000000	3.713839	0.164095	-0.876985	0.933473	3.256980	-1.108256	-0.364793
8968.552203	 5374296	-0.064234	0.000000	-0.229648	41.902763	703.292786	10.272697	161.510040	-9.646520	-45.175388	0.435060	0.000000	3.901909	0.120227	-0.682575	0.453052	2.663346	-0.821072	-0.296961
8968.553876	 5374297	-0.064387	0.000000	-0.227637	41.661354	703.895264	9.746613	160.232300	-9.747151	-45.321503	0.478720	0.000000	4.368411	0.029823	-0.471681	0.042554	2.060496	-0.450191	-0.225803
8968.555539	 5374298	-0.064535	0.000000	-0.225468	41.357956	704.526550	9.276879	158.848434	-9.716265	-45.466324	0.573453	0.000000	5.511580	-0.071513	-0.265911	-0.268015	1.465587	-0.032246	-0.152487
8968.557208	 5374299	-0.064684	0.000000	-0.223164	41.009632	705.208679	8.869327	157.377213	-9.544535	-45.615826	0.960455	0.000000	10.551308	-0.155351	-0.083873	-0.476735	0.884969	0.394299	-0.080556
8968.558869	 5374300	-0.064833	0.000000	-0.220812	40.649452	705.905701	8.549134	155.872665	-9.248733	-45.765759	-0.225619	0.000000	-4.332943	-0.219416	0.071625	-0.588391	0.310347	0.787768	-0.016160
8968.560538	 5374301	-0.064967	0.000000	-0.218463	40.310616	706.563538	8.336769	154.358032	-8.847910	-45.903053	0.163665	0.000000	1.429668	-0.288651	0.211916	-0.614574	-0.302969	1.129396	0.034683
8968.562207	 5374302	-0.065067	0.000000	-0.216168	40.020123	707.145203	8.237981	152.862411	-8.361815	-46.012093	0.206882	0.000000	2.797425	-0.377981	0.336629	-0.582999	-0.941696	1.411429	0.069643
8968.563871	 5374303	-0.065128	0.000000	-0.213937	39.788982	707.684692	8.230185	151.399673	-7.818381	-46.090401	0.215508	0.000000	3.448960	-0.466449	0.441953	-0.534404	-1.524279	1.638321	0.095245
8968.565537	 5374304	-0.065163	0.000000	-0.211753	39.613110	708.268433	8.268908	149.977982	-7.250390	-46.152702	0.220255	0.000000	3.807439	-0.538114	0.528426	-0.486997	-2.011949	1.817623	0.116388
8968.567205	 5374305	-0.065191	0.000000	-0.209641	39.485264	708.952515	8.300251	148.625351	-6.702398	-46.217236	0.218596	0.000000	4.203868	-0.595739	0.579724	-0.442455	-2.437085	1.936155	0.126725
8968.568875	 5374306	-0.065221	0.000000	-0.207649	39.407463	709.710022	8.276839	147.370926	-6.229458	-46.287827	0.207647	0.000000	4.859496	-0.641887	0.582076	-0.402181	-2.828595	1.983156	0.120866
8968.570542	 5374307	-0.065242	0.000000	-0.205834	39.375992	710.459656	8.164988	146.236862	-5.886390	-46.351692	0.192539	0.000000	5.643313	-0.676288	0.560177	-0.364780	-3.161252	1.985618	0.107856
8968.572203	 5374308	-0.065240	0.000000	-0.204201	39.378517	711.151123	7.939973	145.217422	-5.711309	-46.395767	0.178619	0.000000	6.248963	-0.692052	0.550949	-0.320747	-3.442861	1.953898	0.098410
8968.573872	 5374309	-0.065213	0.000000	-0.202690	39.408535	711.811584	7.577407	144.277298	-5.726586	-46.419083	0.172114	0.000000	6.352950	-0.672842	0.585064	-0.265678	-3.716884	1.865229	0.100698
8968.575541	 5374310	-0.065167	0.000000	-0.201250	39.450966	712.505127	7.054608	143.391861	-5.934791	-46.431717	0.184626	0.000000	5.875770	-0.600602	0.674279	-0.218323	-3.961906	1.713110	0.124489
8968.577211	 5374311	-0.065114	0.000000	-0.199841	39.484238	713.284424	6.357203	142.543289	-6.313980	-46.445080	0.216681	0.000000	5.190540	-0.467477	0.796888	-0.197388	-4.136278	1.509875	0.172670
8968.578871	 5374312	-0.065060	0.000000	-0.198461	39.493725	714.148254	5.497150	141.730301	-6.832067	-46.462807	0.260086	0.000000	4.580006	-0.292217	0.923805	-0.210721	-4.231030	1.283448	0.240268
8968.580543	 5374313	-0.065003	0.000000	-0.197107	39.469414	715.065002	4.484167	140.944656	-7.466819	-46.481674	0.306202	0.000000	4.019601	-0.106628	1.059923	-0.267020	-4.260467	1.064828	0.324551
8968.582209	 5374314	-0.064943	0.000000	-0.195824	39.404945	715.970215	3.365324	140.204376	-8.171062	-46.497158	0.341183	0.000000	3.428090	0.064065	1.237011	-0.370353	-4.240586	0.880543	0.422047
8968.583878	 5374315	-0.064887	0.000000	-0.194618	39.293278	716.856934	2.186709	139.512985	-8.893045	-46.514679	0.357228	0.000000	2.822374	0.217648	1.481286	-0.518465	-4.180744	0.737791	0.529156
8968.585542	 5374316	-0.064853	0.000000	-0.193483	39.129635	717.757507	1.006282	138.873596	-9.568976	-46.548508	0.360557	0.000000	2.316698	0.359126	1.766050	-0.704357	-4.091404	0.630153	0.636761
8968.587205	 5374317	-0.064849	0.000000	-0.192410	38.922913	718.724304	-0.129477	138.289978	-10.146946	-46.608421	0.360702	0.000000	1.981493	0.473992	2.016303	-0.914844	-3.995289	0.546094	0.727284
8968.588875	 5374318	-0.064862	0.000000	-0.191417	38.703121	719.784485	-1.174550	137.779007	-10.593170	-46.686821	0.361991	0.000000	1.804354	0.526785	2.171001	-1.132710	-3.917254	0.484276	0.785884
8968.590544	 5374319	-0.064867	0.000000	-0.190534	38.514973	720.915039	-2.075960	137.358810	-10.890840	-46.763680	0.364778	0.000000	1.736158	0.487348	2.233212	-1.338841	-3.877208	0.447232	0.814625
8968.592207	 5374320	-0.064850	0.000000	-0.189767	38.386112	722.081421	-2.792998	137.027100	-11.031821	-46.826656	0.367387	0.000000	1.731713	0.342825	2.246258	-1.513395	-3.889874	0.428373	0.825246
8968.593876	 5374321	-0.064814	0.000000	-0.189086	38.307514	723.281860	-3.314746	136.762497	-11.003703	-46.878521	0.367505	0.000000	1.764302	0.105390	2.240395	-1.648841	-3.952734	0.416920	0.823356
8968.595538	 5374322	-0.064772	0.000000	-0.188469	38.252937	724.513245	-3.645663	136.548538	-10.799657	-46.928219	0.364224	0.000000	1.827361	-0.183995	2.207162	-1.740815	-4.033283	0.408979	0.803901
8968.597206	 5374323	-0.064732	0.000000	-0.187897	38.200424	725.783081	-3.812298	136.372665	-10.434885	-46.981194	0.358322	0.000000	1.935249	-0.483300	2.114372	-1.775688	-4.091836	0.408463	0.757626
8968.598876	 5374324	-0.064689	0.000000	-0.187367	38.146004	727.069824	-3.838128	136.228699	-9.954656	-47.033501	0.347694	0.000000	2.097905	-0.765710	1.958909	-1.727544	-4.109606	0.427311	0.681101
8968.600542	 5374325	-0.064631	0.000000	-0.186869	38.097374	728.349365	-3.749465	136.105560	-9.420745	-47.074047	0.326050	0.000000	2.302684	-1.025787	1.778118	-1.573415	-4.094443	0.475034	0.579756
8968.602207	 5374326	-0.064544	0.000000	-0.186371	38.063114	729.639648	-3.586253	135.983597	-8.885281	-47.094021	0.290905	0.000000	2.526583	-1.245927	1.604904	-1.314391	-4.054924	0.543232	0.466874
8968.603878	 5374327	-0.064427	0.000000	-0.185832	38.048504	731.003418	-3.404069	135.844055	-8.382863	-47.096218	0.248252	0.000000	2.755890	-1.390694	1.437516	-0.972792	-3.961636	0.610733	0.356867
8968.605543	 5374328	-0.064295	0.000000	-0.185238	38.056610	732.476563	-3.263401	135.682495	-7.941976	-47.094810	0.206327	0.000000	3.001072	-1.440188	1.253142	-0.582576	-3.760769	0.656060	0.258557
8968.607205	 5374329	-0.064170	0.000000	-0.184612	38.096035	734.053040	-3.213385	135.515366	-7.595217	-47.104401	0.168866	0.000000	3.312380	-1.406327	1.033946	-0.182272	-3.424821	0.668014	0.174599
8968.608875	 5374330	-0.064059	0.000000	-0.184008	38.189766	735.703613	-3.278228	135.375061	-7.380262	-47.128342	0.130025	0.000000	3.799298	-1.324729	0.788570	0.194735	-2.996011	0.652863	0.102534
8968.610541	 5374331	-0.063963	0.000000	-0.183481	38.357388	737.377747	-3.462851	135.294617	-7.323321	-47.165123	0.079168	0.000000	4.468156	-1.223046	0.570432	0.514616	-2.548780	0.624427	0.045160
8968.612202	 5374332	-0.063886	0.000000	-0.183052	38.590549	739.081543	-3.779451	135.290115	-7.416011	-47.217037	0.023262	0.000000	4.883748	-1.088907	0.429206	0.754042	-2.096132	0.583271	0.009984
8968.613879	 5374333	-0.063828	0.000000	-0.182709	38.858906	740.888367	-4.251373	135.367233	-7.621705	-47.289421	-0.018181	0.000000	4.541585	-0.891769	0.354974	0.902171	-1.612147	0.516304	-0.006454
8968.615540	 5374334	-0.063790	0.000000	-0.182457	39.136337	742.808411	-4.878587	135.530960	-7.894859	-47.383442	-0.054850	0.000000	3.613502	-0.632223	0.302127	0.951141	-1.091735	0.413962	-0.016572
8968.617206	 5374335	-0.063764	0.000000	-0.182314	39.439682	744.848999	-5.658449	135.796539	-8.215787	-47.494617	-0.152156	0.000000	2.350198	-0.337852	0.225877	0.909763	-0.530856	0.275687	-0.034369
8968.618870	 5374336	-0.063737	0.000000	-0.182308	39.790260	746.939514	-6.554255	136.172729	-8.574090	-47.607849	-0.640922	0.000000	-0.442920	-0.053106	0.105323	0.800804	0.046650	0.112555	-0.067504
8968.620538	 5374337	-0.063690	0.000000	-0.182443	40.190895	749.029480	-7.523695	136.655548	-8.962239	-47.705921	2.730629	0.000000	15.162457	0.195546	-0.039721	0.659948	0.602262	-0.056255	-0.108462
8968.622203	 5374338	-0.063617	0.000000	-0.182695	40.613834	751.097961	-8.524122	137.221664	-9.354773	-47.782364	0.833815	0.000000	6.242288	0.405207	-0.174763	0.521297	1.090922	-0.208892	-0.145720
8968.623876	 5374339	-0.063527	0.000000	-0.183006	41.016476	753.187622	-9.532457	137.837601	-9.716413	-47.847538	0.608737	0.000000	5.183813	0.582663	-0.289946	0.395864	1.503024	-0.338965	-0.176501
8968.625544	 5374340	-0.063430	0.000000	-0.183320	41.365688	755.284729	-10.510998	138.458984	-10.015039	-47.907951	0.521144	0.000000	4.771886	0.729242	-0.385987	0.284008	1.841888	-0.447305	-0.201155
8968.627209	 5374341	-0.063324	0.000000	-0.183608	41.671452	757.349609	-11.422843	139.055084	-10.240643	-47.958462	0.468926	0.000000	4.407550	0.834435	-0.488027	0.198040	2.151002	-0.530924	-0.228849
