TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
7763.831818	 4651461	-0.060380	0.000000	-0.340750	40.304214	807.273193	69.238289	275.078613	-2.300464	-48.743309	-0.001527	0.000000	-0.990691	-4.569047	13.498099	12.266996	13.372449	14.181193	-0.020618
7763.833483	 4651462	-0.060381	0.000000	-0.340767	40.312172	807.260498	69.241737	275.087372	-2.307777	-48.743530	-0.001331	0.000000	-0.990145	-4.569089	13.504684	12.268914	13.371596	14.178757	-0.017976
7763.835147	 4651463	-0.060388	0.000000	-0.340833	40.354031	807.220398	69.262459	275.127533	-2.338041	-48.746166	-0.000833	0.000000	-0.989158	-4.569654	13.512195	12.274812	13.365697	14.161516	-0.011255
7763.836817	 4651464	-0.060406	0.000000	-0.340957	40.454193	807.177429	69.329544	275.212860	-2.397036	-48.758087	-0.000663	0.000000	-0.990356	-4.568666	13.471869	12.274225	13.341948	14.102917	-0.008933
7763.838488	 4651465	-0.060445	0.000000	-0.341101	40.616386	807.208984	69.478683	275.339661	-2.476688	-48.791401	-0.001672	0.000000	-0.997051	-4.549006	13.316164	12.242140	13.276894	13.963184	-0.022260
7763.840149	 4651466	-0.060513	0.000000	-0.341229	40.848770	807.417236	69.736313	275.514313	-2.568930	-48.859119	-0.004142	0.000000	-1.011125	-4.483790	13.002464	12.150750	13.147119	13.702767	-0.053855
7763.841816	 4651467	-0.060621	0.000000	-0.341340	41.184818	807.887512	70.119186	275.764130	-2.678136	-48.974606	-0.007696	0.000000	-1.032847	-4.360857	12.532164	11.966463	12.943810	13.296695	-0.096446
7763.843485	 4651468	-0.060778	0.000000	-0.341461	41.661938	808.645081	70.621330	276.120880	-2.825022	-49.147648	-0.011557	0.000000	-1.059424	-4.191692	11.956174	11.673668	12.666652	12.763258	-0.138183
7763.845148	 4651469	-0.060985	0.000000	-0.341633	42.303360	809.639343	71.220085	276.599518	-3.033974	-49.375931	-0.015285	0.000000	-1.086604	-3.997529	11.329557	11.295113	12.310742	12.157204	-0.173171
7763.846816	 4651470	-0.061235	0.000000	-0.341862	43.111248	810.803833	71.901543	277.182831	-3.317530	-49.649975	-0.018880	0.000000	-1.114070	-3.769571	10.669294	10.859076	11.886337	11.466119	-0.201432
7763.848483	 4651471	-0.061517	0.000000	-0.342112	44.047638	812.092102	72.640373	277.826385	-3.673850	-49.957344	-0.021912	0.000000	-1.143049	-3.468861	9.994418	10.403568	11.424109	10.620410	-0.218998
7763.850153	 4651472	-0.061818	0.000000	-0.342340	45.073990	813.495300	73.402962	278.491730	-4.102670	-50.288330	-0.022819	0.000000	-1.171068	-3.065799	9.344791	9.973862	10.943390	9.601602	-0.213243
7763.851820	 4651473	-0.062119	0.000000	-0.342515	46.163010	814.979248	74.137741	279.142853	-4.606777	-50.625977	-0.019232	0.000000	-1.192797	-2.575536	8.776991	9.611303	10.469169	8.468103	-0.168801
7763.853491	 4651474	-0.062404	0.000000	-0.342622	47.296894	816.490845	74.785469	279.747864	-5.194468	-50.952206	-0.009544	0.000000	-1.205478	-2.044441	8.320387	9.340681	10.030044	7.285242	-0.079409
7763.855155	 4651475	-0.062652	0.000000	-0.342643	48.436886	817.945435	75.283577	280.262909	-5.858421	-51.245747	0.005382	0.000000	-1.213128	-1.518760	7.954637	9.166036	9.649994	6.119728	0.042815
7763.856815	 4651476	-0.062846	0.000000	-0.342573	49.544895	819.264771	75.596230	280.657837	-6.576408	-51.487480	0.022875	0.000000	-1.224789	-1.021325	7.619056	9.063918	9.331734	5.012283	0.174287
7763.858488	 4651477	-0.062980	0.000000	-0.342422	50.576775	820.413391	75.706154	280.927704	-7.316865	-51.669338	0.040669	0.000000	-1.250665	-0.553373	7.254426	8.996372	9.072858	3.986498	0.295027
7763.860151	 4651478	-0.063062	0.000000	-0.342213	51.474365	821.376953	75.611984	281.085480	-8.036905	-51.797428	0.057522	0.000000	-1.292860	-0.122100	6.845105	8.911439	8.849764	3.072723	0.393743
7763.861816	 4651479	-0.063118	0.000000	-0.341973	52.241997	822.183777	75.342178	281.164246	-8.725140	-51.894279	0.073801	0.000000	-1.341596	0.261665	6.409798	8.764394	8.599361	2.257156	0.473052
7763.863483	 4651480	-0.063172	0.000000	-0.341728	52.902416	822.856812	74.949448	281.193085	-9.370387	-51.981678	0.089667	0.000000	-1.395787	0.581189	5.968100	8.526217	8.330195	1.565386	0.535143
7763.865152	 4651481	-0.063238	0.000000	-0.341498	53.467968	823.402466	74.500366	281.190277	-9.952137	-52.070011	0.104153	0.000000	-1.471205	0.817392	5.511675	8.157606	8.108803	1.062633	0.574059
7763.866824	 4651482	-0.063316	0.000000	-0.341281	53.937466	823.823669	74.058937	281.155121	-10.435802	-52.160851	0.115150	0.000000	-1.590365	0.961781	4.995170	7.621290	7.944144	0.759527	0.575196
7763.868483	 4651483	-0.063403	0.000000	-0.341046	54.298664	824.138000	73.689987	281.069214	-10.778001	-52.253052	0.119968	0.000000	-1.784873	1.017373	4.372979	6.904725	7.805212	0.613919	0.524616
7763.870152	 4651484	-0.063504	0.000000	-0.340757	54.557533	824.384033	73.437050	280.914276	-10.963564	-52.351849	0.115894	0.000000	-2.106521	0.982244	3.637017	5.997008	7.661454	0.582638	0.421507
7763.871822	 4651485	-0.063629	0.000000	-0.340399	54.736835	824.594177	73.319153	280.690979	-10.997050	-52.468243	0.097152	0.000000	-2.636652	0.841713	2.845093	4.929379	7.501519	0.643930	0.276408
7763.873486	 4651486	-0.063788	0.000000	-0.339988	54.869877	824.794189	73.320213	280.419983	-10.908016	-52.611938	0.048043	0.000000	-3.572131	0.585659	2.053970	3.772399	7.337049	0.780206	0.098678
7763.875148	 4651487	-0.063978	0.000000	-0.339552	54.968449	824.983215	73.402824	280.124817	-10.733849	-52.780819	-0.083212	0.000000	-5.612124	0.244325	1.281124	2.621377	7.189826	0.957000	-0.106604
7763.876819	 4651488	-0.064183	0.000000	-0.339101	55.025421	825.121887	73.517418	279.799713	-10.506272	-52.959103	-0.635169	0.000000	-13.490781	-0.112193	0.524416	1.566462	7.074782	1.124450	-0.333093
7763.878486	 4651489	-0.064380	0.000000	-0.338621	55.029438	825.158508	73.606712	279.416229	-10.260427	-53.123638	2.840982	0.000000	35.277863	-0.413957	-0.198395	0.704458	6.998938	1.229841	-0.563636
7763.880150	 4651490	-0.064552	0.000000	-0.338088	54.984024	825.061401	73.619125	278.943176	-10.035971	-53.258965	0.906168	0.000000	8.137968	-0.629671	-0.856241	0.109282	6.968063	1.231812	-0.775898
7763.881820	 4651491	-0.064692	0.000000	-0.337484	54.919121	824.816101	73.517403	278.362457	-9.876922	-53.359394	0.675671	0.000000	4.993085	-0.762827	-1.400982	-0.174797	6.995223	1.108348	-0.946603
7763.883481	 4651492	-0.064802	0.000000	-0.336841	54.866848	824.408691	73.286766	277.694427	-9.821489	-53.423302	0.591246	0.000000	3.966445	-0.836700	-1.787988	-0.139931	7.091954	0.862111	-1.057140
7763.885146	 4651493	-0.064877	0.000000	-0.336200	54.839722	823.790527	72.928055	276.958130	-9.879755	-53.445038	0.546145	0.000000	3.592278	-0.866565	-2.018343	0.175791	7.250449	0.500616	-1.102307
7763.886826	 4651494	-0.064908	0.000000	-0.335583	54.826294	822.907532	72.449982	276.153992	-10.038489	-53.413475	0.511583	0.000000	3.510034	-0.834208	-2.120609	0.711123	7.443409	0.029277	-1.084868
7763.888479	 4651495	-0.064888	0.000000	-0.335006	54.802814	821.778320	71.879997	275.300629	-10.265880	-53.323689	0.477879	0.000000	3.568810	-0.715885	-2.138880	1.369545	7.633254	-0.518474	-1.022126
7763.890146	 4651496	-0.064815	0.000000	-0.334452	54.756413	820.411743	71.222717	274.388428	-10.537711	-53.175358	0.442118	0.000000	3.693909	-0.499772	-2.112316	2.073955	7.802705	-1.111193	-0.933893
7763.891820	 4651497	-0.064700	0.000000	-0.333936	54.684067	818.860352	70.506668	273.446899	-10.830617	-52.980366	0.406398	0.000000	3.873047	-0.203419	-2.050177	2.736191	7.940430	-1.690405	-0.833189
7763.893481	 4651498	-0.064559	0.000000	-0.333497	54.595989	817.178711	69.774857	272.526917	-11.122738	-52.756355	0.374008	0.000000	4.107149	0.126107	-1.955825	3.281053	8.032866	-2.203450	-0.731495
7763.895150	 4651499	-0.064403	0.000000	-0.333169	54.500282	815.349182	69.041588	271.648682	-11.392241	-52.510963	0.345981	0.000000	4.349185	0.456618	-1.855552	3.660665	8.070138	-2.631709	-0.641986
7763.896822	 4651500	-0.064240	0.000000	-0.332961	54.384975	813.374390	68.310883	270.821655	-11.601246	-52.251526	0.323697	0.000000	4.486878	0.769834	-1.794436	3.831654	8.051415	-2.961095	-0.580853
7763.898485	 4651501	-0.064078	0.000000	-0.332848	54.229725	811.290039	67.576736	270.036591	-11.713797	-51.985847	0.308224	0.000000	4.426207	1.054731	-1.804478	3.774277	7.986993	-3.181150	-0.556184
7763.900149	 4651502	-0.063923	0.000000	-0.332782	54.020866	809.118469	66.818321	269.259979	-11.714251	-51.721241	0.299492	0.000000	4.193108	1.298163	-1.882745	3.495326	7.894552	-3.276416	-0.563867
7763.901815	 4651503	-0.063787	0.000000	-0.332711	53.759720	806.882813	66.019478	268.458740	-11.607556	-51.468746	0.297269	0.000000	3.885744	1.475867	-2.005345	3.031244	7.792258	-3.223094	-0.596127
7763.903490	 4651504	-0.063677	0.000000	-0.332591	53.442444	804.572998	65.171150	267.593903	-11.412024	-51.232746	0.300387	0.000000	3.556154	1.575750	-2.164614	2.435533	7.697701	-3.010324	-0.650222
7763.905149	 4651505	-0.063589	0.000000	-0.332371	53.051369	802.214050	64.298431	266.632294	-11.150274	-51.011978	0.307675	0.000000	3.220372	1.591780	-2.371055	1.784183	7.635680	-2.655551	-0.729514
