TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
9867.660450	 5913763	-0.069659	0.000000	-0.146595	-2.774909	252.090073	-43.476501	36.955170	-10.496521	-17.560366	0.134545	0.000000	-0.426225	-54.639820	571.044373	87.494354	243.393433	-12.107194	76.831383
9867.662114	 5913764	-0.069655	0.000000	-0.146621	-2.787723	252.055161	-43.483940	36.956581	-10.507634	-17.556959	0.134553	0.000000	-0.426219	-54.631409	571.053528	87.493164	243.393936	-12.101801	76.837181
9867.663774	 5913765	-0.069618	0.000000	-0.146808	-2.828492	251.857956	-43.516788	36.974659	-10.562977	-17.533897	0.134587	0.000000	-0.426162	-54.594704	571.125732	87.485970	243.392044	-12.065712	76.865982
9867.665449	 5913766	-0.069488	0.000000	-0.147428	-2.884068	251.294998	-43.586048	37.047993	-10.706093	-17.461926	0.134656	0.000000	-0.425955	-54.516632	571.373352	87.461418	243.379318	-11.947729	76.938568
9867.667113	 5913767	-0.069216	0.000000	-0.148700	-2.931542	250.202164	-43.687820	37.204971	-10.965563	-17.317871	0.134753	0.000000	-0.425518	-54.393883	571.897461	87.398415	243.352600	-11.693513	77.064774
9867.668775	 5913768	-0.068792	0.000000	-0.150616	-2.974475	248.510590	-43.826286	37.429768	-11.332678	-17.095493	0.134869	0.000000	-0.424841	-54.214298	572.731812	87.262108	243.319672	-11.263959	77.243965
9867.670445	 5913769	-0.068249	0.000000	-0.152982	-3.047814	246.228531	-44.019661	37.668560	-11.754656	-16.804850	0.135001	0.000000	-0.423979	-53.962578	573.843506	87.000061	243.297577	-10.631985	77.469193
9867.672116	 5913770	-0.067643	0.000000	-0.155538	-3.189669	243.415237	-44.278004	37.860405	-12.160904	-16.465448	0.135142	0.000000	-0.423043	-53.626713	575.140137	86.555946	243.308868	-9.790178	77.725441
9867.673780	 5913771	-0.066992	0.000000	-0.158218	-3.390789	240.079803	-44.582775	37.984921	-12.501390	-16.083380	0.135284	0.000000	-0.422120	-53.211063	576.535706	85.888046	243.367523	-8.743513	77.996086
9867.675448	 5913772	-0.066253	0.000000	-0.161155	-3.594993	236.151520	-44.877796	38.057018	-12.752467	-15.645688	0.135412	0.000000	-0.421233	-52.748425	578.014954	84.967255	243.479218	-7.491132	78.269890
9867.677108	 5913773	-0.065408	0.000000	-0.164366	-3.744239	231.648392	-45.079052	38.075165	-12.892607	-15.151685	0.135502	0.000000	-0.420386	-52.276634	579.585876	83.792725	243.649872	-6.062884	78.535278
9867.678777	 5913774	-0.064516	0.000000	-0.167709	-3.824290	226.581924	-45.115559	37.999832	-12.886638	-14.618178	0.135533	0.000000	-0.419604	-51.800552	581.248047	82.358688	243.894165	-4.487225	78.778435
9867.680440	 5913775	-0.063739	0.000000	-0.170817	-3.864155	221.117889	-44.933205	37.770672	-12.682307	-14.093768	0.135469	0.000000	-0.418995	-51.326061	582.898132	80.708824	244.231186	-2.840181	78.964638
9867.682116	 5913776	-0.063207	0.000000	-0.173463	-3.897746	215.284988	-44.481239	37.344063	-12.236762	-13.607454	0.135266	0.000000	-0.418642	-50.864346	584.466675	78.875420	244.682236	-1.158852	79.058487
9867.683776	 5913777	-0.062946	0.000000	-0.175582	-3.908567	209.203644	-43.724571	36.732368	-11.563921	-13.168536	0.134902	0.000000	-0.418538	-50.452702	585.919128	76.961655	245.229340	0.483899	79.041847
9867.685442	 5913778	-0.062864	0.000000	-0.177288	-3.841011	202.778503	-42.616306	35.950096	-10.707479	-12.747569	0.134387	0.000000	-0.418551	-50.111977	587.368286	75.031586	245.843384	2.076264	78.934952
9867.687112	 5913779	-0.062878	0.000000	-0.178579	-3.661301	195.996613	-41.119366	35.000877	-9.722071	-12.323890	0.133768	0.000000	-0.418510	-49.858139	588.937927	73.175583	246.476685	3.597713	78.781219
9867.688778	 5913780	-0.062951	0.000000	-0.179314	-3.395833	188.941986	-39.243847	33.879879	-8.649524	-11.894061	0.133107	0.000000	-0.418305	-49.675697	590.685669	71.488876	247.086746	5.013130	78.624527
9867.690444	 5913781	-0.063106	0.000000	-0.179378	-3.119977	181.683075	-37.033783	32.590012	-7.508968	-11.465306	0.132453	0.000000	-0.417911	-49.521076	592.624207	70.034546	247.663940	6.285636	78.494560
9867.692112	 5913782	-0.063374	0.000000	-0.178857	-2.908717	174.271759	-34.550850	31.169794	-6.326361	-11.044339	0.131841	0.000000	-0.417319	-49.359482	594.757202	68.851379	248.203735	7.379707	78.413605
9867.693780	 5913783	-0.063716	0.000000	-0.178030	-2.772307	166.704651	-31.857311	29.678368	-5.158481	-10.621815	0.131306	0.000000	-0.416447	-49.178982	597.128540	67.956314	248.672653	8.281224	78.406319
9867.695446	 5913784	-0.064044	0.000000	-0.177269	-2.671359	158.944824	-29.010654	28.175959	-4.081168	-10.179425	0.130869	0.000000	-0.415148	-48.993328	599.841675	67.346420	249.023376	8.998197	78.500755
9867.697107	 5913785	-0.064240	0.000000	-0.176886	-2.574961	150.986832	-26.067709	26.707436	-3.150743	-9.699432	0.130539	0.000000	-0.413322	-48.827721	603.008057	66.990715	249.236389	9.541993	78.716110
9867.698775	 5913786	-0.064214	0.000000	-0.176991	-2.486940	142.832153	-23.067043	25.279959	-2.371704	-9.171893	0.130307	0.000000	-0.410949	-48.689358	606.713074	66.830063	249.328323	9.919243	79.058823
9867.700449	 5913787	-0.063974	0.000000	-0.177499	-2.434712	134.583328	-20.068089	23.888466	-1.721384	-8.609895	0.130168	0.000000	-0.408109	-48.569206	610.955200	66.787346	249.336243	10.130076	79.526993
9867.702113	 5913788	-0.063599	0.000000	-0.178286	-2.424441	126.418091	-17.155254	22.538536	-1.188536	-8.040040	0.130123	0.000000	-0.404958	-48.456387	615.612000	66.778763	249.296783	10.179974	80.105179
