TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
11039.022654	 6616583	-0.099533	0.000000	-0.274490	54.688915	791.561646	43.447197	217.276093	-16.602137	-78.786385	0.249466	0.000000	0.095115	-5.727157	4.938733	16.517006	-0.469749	-3.618868	1.232048
11039.024325	 6616584	-0.099537	0.000000	-0.274512	54.704964	791.552307	43.449486	217.290482	-16.606524	-78.788658	0.249240	0.000000	0.096906	-5.730258	4.944818	16.506996	-0.479180	-3.613929	1.232448
11039.025988	 6616585	-0.099556	0.000000	-0.274610	54.771885	791.498596	43.463882	217.353592	-16.623322	-78.798286	0.248429	0.000000	0.105489	-5.738449	4.956888	16.453819	-0.522896	-3.593879	1.231435
11039.027655	 6616586	-0.099600	0.000000	-0.274836	54.908028	791.346802	43.509853	217.490616	-16.650406	-78.817863	0.247166	0.000000	0.121676	-5.732708	4.950206	16.306845	-0.602321	-3.550576	1.223521
11039.029321	 6616587	-0.099670	0.000000	-0.275195	55.095650	791.074829	43.603706	217.700104	-16.671406	-78.846367	0.246370	0.000000	0.146182	-5.675142	4.911155	16.003773	-0.717921	-3.481918	1.209961
11039.030993	 6616588	-0.099761	0.000000	-0.275660	55.301586	790.711304	43.745682	217.967194	-16.669512	-78.882164	0.247275	0.000000	0.188353	-5.538723	4.857547	15.481988	-0.914933	-3.388600	1.201149
11039.032659	 6616589	-0.099863	0.000000	-0.276202	55.495907	790.273682	43.923149	218.274796	-16.639730	-78.918983	0.250588	0.000000	0.250096	-5.319918	4.804844	14.721413	-1.201674	-3.269402	1.204037
11039.034326	 6616590	-0.099963	0.000000	-0.276822	55.660740	789.716553	44.124157	218.611237	-16.590012	-78.942673	0.255888	0.000000	0.321200	-5.032771	4.750282	13.731855	-1.525789	-3.123006	1.215542
11039.036010	 6616591	-0.100042	0.000000	-0.277518	55.791409	788.964050	44.342327	218.951431	-16.526690	-78.929405	0.261672	0.000000	0.389810	-4.700919	4.683267	12.531396	-1.825582	-2.953065	1.225481
11039.037659	 6616592	-0.100070	0.000000	-0.278213	55.886570	787.990112	44.564133	219.229202	-16.442225	-78.853912	0.266565	0.000000	0.446921	-4.356876	4.589572	11.214905	-2.051176	-2.777602	1.223418
11039.039324	 6616593	-0.100029	0.000000	-0.278853	55.946659	786.737427	44.774670	219.383957	-16.314770	-78.696762	0.270578	0.000000	0.494659	-4.004569	4.441343	9.828383	-2.196951	-2.608045	1.201730
11039.040995	 6616594	-0.099918	0.000000	-0.279373	55.973549	785.194153	44.929710	219.361755	-16.130732	-78.455376	0.273857	0.000000	0.535597	-3.656046	4.237214	8.467227	-2.269439	-2.449460	1.160392
11039.042659	 6616595	-0.099751	0.000000	-0.279747	55.994118	783.384705	44.990387	219.149338	-15.889723	-78.143509	0.275936	0.000000	0.566454	-3.327837	4.012218	7.221946	-2.272736	-2.295120	1.107116
11039.044324	 6616596	-0.099542	0.000000	-0.279983	56.040985	781.329956	44.938488	218.759186	-15.595428	-77.774948	0.275982	0.000000	0.576607	-3.034768	3.785250	6.156375	-2.182600	-2.136841	1.044663
11039.045995	 6616597	-0.099303	0.000000	-0.280087	56.117348	779.064087	44.774345	218.205795	-15.251622	-77.363731	0.274860	0.000000	0.564385	-2.777475	3.530574	5.313841	-1.992602	-1.964259	0.970415
11039.047656	 6616598	-0.099048	0.000000	-0.280048	56.192478	776.664856	44.527073	217.503494	-14.862479	-76.927361	0.274853	0.000000	0.543186	-2.543906	3.192095	4.699091	-1.733903	-1.774272	0.877357
11039.049326	 6616599	-0.098782	0.000000	-0.279847	56.227962	774.177795	44.232277	216.651398	-14.415691	-76.475189	0.277666	0.000000	0.527580	-2.312806	2.724011	4.267674	-1.437133	-1.573014	0.756366
11039.050991	 6616600	-0.098530	0.000000	-0.279488	56.205246	771.713074	43.931732	215.684341	-13.907045	-76.037086	0.282566	0.000000	0.527636	-2.075750	2.162721	3.969654	-1.141130	-1.370826	0.611111
11039.052657	 6616601	-0.098322	0.000000	-0.279018	56.135918	769.327820	43.663292	214.656403	-13.335545	-75.641983	0.287177	0.000000	0.548186	-1.839273	1.591078	3.736253	-0.872206	-1.173010	0.456920
11039.054325	 6616602	-0.098185	0.000000	-0.278514	56.043720	767.055054	43.460693	213.635361	-12.714293	-75.312958	0.292497	0.000000	0.593859	-1.614088	1.067532	3.513601	-0.633963	-0.986942	0.312249
11039.055992	 6616603	-0.098129	0.000000	-0.278021	55.950611	764.916138	43.355743	212.662903	-12.063869	-75.060234	0.303905	0.000000	0.728654	-1.400534	0.597878	3.262610	-0.435646	-0.817391	0.181698
11039.057659	 6616604	-0.098144	0.000000	-0.277525	55.861778	762.906006	43.373310	211.725143	-11.396554	-74.874657	0.370888	0.000000	1.941543	-1.194115	0.156445	2.940714	-0.303745	-0.666035	0.058023
11039.059327	 6616605	-0.098210	0.000000	-0.276970	55.755398	761.012146	43.516785	210.777863	-10.724159	-74.739166	0.227981	0.000000	-0.970556	-0.999893	-0.260017	2.531380	-0.252361	-0.532694	-0.059279
11039.061000	 6616606	-0.098309	0.000000	-0.276314	55.599972	759.209595	43.759956	209.780319	-10.065906	-74.636925	0.259597	0.000000	-0.460097	-0.830735	-0.607100	2.048782	-0.279325	-0.415030	-0.157601
11039.062655	 6616607	-0.098419	0.000000	-0.275564	55.380436	757.471497	44.039955	208.731903	-9.467673	-74.549530	0.265219	0.000000	-0.443973	-0.693799	-0.827867	1.524431	-0.367550	-0.316712	-0.219566
11039.064327	 6616608	-0.098521	0.000000	-0.274725	55.094841	755.692139	44.281719	207.607727	-8.967572	-74.451889	0.261880	0.000000	-0.532314	-0.582317	-0.904593	0.977864	-0.481528	-0.245493	-0.236894
11039.065999	 6616609	-0.098592	0.000000	-0.273811	54.759415	753.832703	44.391453	206.407486	-8.609794	-74.321632	0.245620	0.000000	-0.675378	-0.497271	-0.851838	0.455651	-0.575313	-0.213401	-0.209228
11039.067661	 6616610	-0.098613	0.000000	-0.272813	54.380390	751.866821	44.279438	205.119370	-8.402177	-74.143921	0.204616	0.000000	-0.857497	-0.447017	-0.713513	0.009727	-0.611835	-0.225916	-0.145996
11039.069327	 6616611	-0.098581	0.000000	-0.271716	53.957317	749.758179	43.882378	203.721222	-8.326557	-73.911942	0.114148	0.000000	-1.060614	-0.436942	-0.539552	-0.316185	-0.572256	-0.286235	-0.061589
11039.070990	 6616612	-0.098502	0.000000	-0.270532	53.501068	747.499207	43.178883	202.222076	-8.362950	-73.630508	-0.075432	0.000000	-1.274517	-0.458931	-0.363362	-0.490761	-0.463111	-0.392521	0.027409
11039.072654	 6616613	-0.098391	0.000000	-0.269299	53.028896	745.086182	42.184727	200.650879	-8.494959	-73.309898	-0.589967	0.000000	-1.659596	-0.492690	-0.185417	-0.504558	-0.307717	-0.533995	0.109390
11039.074328	 6616614	-0.098254	0.000000	-0.268057	52.563908	742.524841	40.945644	199.039017	-8.706195	-72.955826	-23.961472	0.000000	-17.341164	-0.516522	-0.007469	-0.369815	-0.129520	-0.696844	0.178967
11039.075992	 6616615	-0.098093	0.000000	-0.266841	52.115932	739.898132	39.557743	197.435013	-8.967807	-72.578735	1.869975	0.000000	-0.390508	-0.519810	0.122158	-0.128987	0.047704	-0.861949	0.228432
11039.077657	 6616616	-0.097914	0.000000	-0.265621	51.661736	737.262634	38.110340	195.832703	-9.241937	-72.188385	1.859894	0.000000	-1.560896	-0.507306	0.131483	0.152941	0.205231	-1.013841	0.244544
11039.079319	 6616617	-0.097737	0.000000	-0.264355	51.185833	734.700378	36.701504	194.221924	-9.486326	-71.807152	-16.417059	0.000000	24.807419	-0.489092	-0.013078	0.394590	0.324423	-1.140366	0.214697
11039.081000	 6616618	-0.097587	0.000000	-0.263002	50.684242	732.252686	35.390675	192.583740	-9.671615	-71.458069	-0.503118	0.000000	1.421350	-0.477742	-0.274002	0.523384	0.389452	-1.228440	0.137855
11039.082660	 6616619	-0.097492	0.000000	-0.261619	50.197010	730.004456	34.263966	190.983307	-9.774764	-71.169907	-0.056415	0.000000	0.702354	-0.486990	-0.553164	0.483501	0.388517	-1.260233	0.031207
11039.084328	 6616620	-0.097466	0.000000	-0.260239	49.765820	727.891479	33.340637	189.425644	-9.794039	-70.944313	0.111335	0.000000	0.415119	-0.511983	-0.782733	0.258276	0.324928	-1.231278	-0.087145
11039.085998	 6616621	-0.097501	0.000000	-0.258886	49.428329	725.893494	32.637173	187.923843	-9.732062	-70.774986	0.217505	0.000000	0.224229	-0.533724	-0.974441	-0.123297	0.218498	-1.147445	-0.211946
11039.087655	 6616622	-0.097574	0.000000	-0.257526	49.179722	724.042236	32.137749	186.459595	-9.590997	-70.648041	0.292103	0.000000	0.081520	-0.543074	-1.185319	-0.593845	0.096628	-1.020302	-0.346235
11039.089319	 6616623	-0.097670	0.000000	-0.256041	48.976383	722.353210	31.788126	184.951721	-9.378072	-70.552017	0.339173	0.000000	-0.016879	-0.544055	-1.424868	-1.077167	-0.024050	-0.868877	-0.483277
11039.090989	 6616624	-0.097781	0.000000	-0.254370	48.776546	720.849609	31.531391	183.362579	-9.113552	-70.485596	0.366741	0.000000	-0.080212	-0.540883	-1.615505	-1.488948	-0.129582	-0.717824	-0.592471
11039.092654	 6616625	-0.097907	0.000000	-0.252556	48.559223	719.494080	31.302675	181.712311	-8.822962	-70.443306	0.386133	0.000000	-0.121809	-0.533729	-1.647213	-1.766114	-0.200645	-0.576749	-0.636043
11039.094323	 6616626	-0.098035	0.000000	-0.250672	48.325127	718.171387	31.036444	180.025314	-8.528890	-70.406090	0.410160	0.000000	-0.146852	-0.523500	-1.452659	-1.876034	-0.213327	-0.446320	-0.595822
11039.095991	 6616627	-0.098148	0.000000	-0.248791	48.090523	716.784485	30.685390	178.329468	-8.249946	-70.350975	0.455844	0.000000	-0.153590	-0.511348	-1.051701	-1.802394	-0.161531	-0.330969	-0.479411
11039.097661	 6616628	-0.098232	0.000000	-0.246910	47.862183	715.286560	30.215973	176.611618	-7.988084	-70.264038	0.581804	0.000000	-0.128600	-0.492284	-0.536340	-1.553174	-0.068973	-0.234531	-0.312044
11039.099319	 6616629	-0.098280	0.000000	-0.245014	47.635517	713.725830	29.610212	174.873138	-7.742370	-70.145164	5.438356	0.000000	1.530462	-0.463673	-0.023254	-1.165443	0.035590	-0.164980	-0.126466
11039.101003	 6616630	-0.098292	0.000000	-0.243050	47.409328	712.146057	28.850958	173.087112	-7.519035	-69.998268	0.130085	0.000000	-0.315312	-0.438076	0.427061	-0.681185	0.134658	-0.129994	0.055554
11039.102658	 6616631	-0.098269	0.000000	-0.241134	47.216038	710.636658	27.997087	171.358337	-7.356336	-69.833603	0.269948	0.000000	-0.272518	-0.425698	0.789790	-0.184715	0.215232	-0.126023	0.213202
11039.104319	 6616632	-0.098217	0.000000	-0.239331	47.077278	709.137878	27.093494	169.718658	-7.281017	-69.649170	0.318444	0.000000	-0.257670	-0.417246	1.089960	0.269598	0.280850	-0.131657	0.347091
11039.106006	 6616633	-0.098139	0.000000	-0.237708	47.001904	707.588501	26.194860	168.199448	-7.301109	-69.442329	0.342477	0.000000	-0.238485	-0.402535	1.330942	0.632638	0.317409	-0.140370	0.455818
11039.107658	 6616634	-0.098048	0.000000	-0.236325	46.969086	706.048889	25.379326	166.857239	-7.388978	-69.227013	0.355630	0.000000	-0.198246	-0.382632	1.471564	0.831494	0.291732	-0.161654	0.523333
11039.109323	 6616635	-0.097955	0.000000	-0.235092	46.940441	704.534119	24.637148	165.630310	-7.505512	-69.012306	0.367074	0.000000	-0.127067	-0.362975	1.471020	0.837417	0.186918	-0.197904	0.539973
11039.110996	 6616636	-0.097874	0.000000	-0.233973	46.906139	703.109741	23.955538	164.508911	-7.630950	-68.816238	0.384272	0.000000	0.000049	-0.342432	1.316579	0.654121	-0.000065	-0.241062	0.505925
11039.112657	 6616637	-0.097822	0.000000	-0.232977	46.873901	701.813843	23.320217	163.506165	-7.772131	-68.652893	0.413685	0.000000	0.241105	-0.321503	1.049227	0.320556	-0.252974	-0.278964	0.434050
11039.114322	 6616638	-0.097797	0.000000	-0.232079	46.843159	700.608154	22.710323	162.596161	-7.951208	-68.517349	0.466374	0.000000	0.736472	-0.311726	0.728263	-0.112652	-0.536345	-0.304914	0.339643
11039.115988	 6616639	-0.097788	0.000000	-0.231230	46.800549	699.470459	22.114891	161.738480	-8.180062	-68.399643	0.580541	0.000000	1.950913	-0.316337	0.412839	-0.572297	-0.805413	-0.320999	0.239670
11039.117655	 6616640	-0.097789	0.000000	-0.230350	46.721455	698.385559	21.510843	160.873413	-8.447561	-68.294388	1.115695	0.000000	7.863247	-0.323613	0.131694	-0.988599	-1.035539	-0.331187	0.146930
11039.119320	 6616641	-0.097806	0.000000	-0.229376	46.586357	697.358704	20.869267	159.957092	-8.728017	-68.205597	-0.588131	0.000000	-10.969016	-0.325589	-0.110806	-1.308704	-1.215437	-0.340617	0.065169
11039.120993	 6616642	-0.097844	0.000000	-0.228280	46.401894	696.401978	20.162785	158.974731	-9.006238	-68.139046	0.007382	0.000000	-4.376513	-0.320500	-0.305115	-1.476291	-1.335341	-0.358037	-0.002252
11039.122657	 6616643	-0.097898	0.000000	-0.227100	46.207367	695.526062	19.402220	157.953629	-9.273517	-68.090813	0.099722	0.000000	-3.339828	-0.312136	-0.416598	-1.459266	-1.391365	-0.387818	-0.041544
11039.124324	 6616644	-0.097949	0.000000	-0.225858	46.044575	694.706787	18.616735	156.904755	-9.524218	-68.045670	0.095369	0.000000	-3.348113	-0.318527	-0.412821	-1.274277	-1.382170	-0.427584	-0.039370
11039.125992	 6616645	-0.097980	0.000000	-0.224579	45.933182	693.930664	17.864002	155.842514	-9.732821	-67.991455	-0.013137	0.000000	-4.326321	-0.367185	-0.302017	-0.961322	-1.306625	-0.468453	0.003968
11039.127660	 6616646	-0.097993	0.000000	-0.223282	45.861263	693.197205	17.213966	154.778244	-9.855726	-67.928680	-0.536063	0.000000	-8.820100	-0.475671	-0.134586	-0.577064	-1.187066	-0.505200	0.072147
11039.129322	 6616647	-0.098005	0.000000	-0.221981	45.798641	692.518127	16.724264	153.725845	-9.856423	-67.870300	3.094651	0.000000	22.673216	-0.639752	0.047123	-0.188071	-1.068441	-0.540159	0.145831
11039.130993	 6616648	-0.098034	0.000000	-0.220718	45.731312	691.894958	16.422247	152.713486	-9.726726	-67.829094	0.924937	0.000000	4.332407	-0.837827	0.229855	0.144772	-0.995824	-0.573528	0.212601
11039.132653	 6616649	-0.098086	0.000000	-0.219599	45.687325	691.323730	16.317301	151.814026	-9.488318	-67.809296	0.644650	0.000000	2.415425	-1.031851	0.415438	0.375175	-1.003459	-0.599294	0.267812
11039.134325	 6616650	-0.098154	0.000000	-0.218684	45.708412	690.776855	16.388680	151.061874	-9.167836	-67.802345	0.514264	0.000000	1.820542	-1.188825	0.606404	0.491657	-1.103985	-0.608902	0.311852
11039.136000	 6616651	-0.098213	0.000000	-0.217988	45.815578	690.251404	16.596392	150.466248	-8.791974	-67.791611	0.444632	0.000000	1.694024	-1.287485	0.757112	0.496530	-1.282566	-0.590300	0.336637
11039.137659	 6616652	-0.098243	0.000000	-0.217458	46.001373	689.758240	16.882893	149.993301	-8.384124	-67.763901	0.412548	0.000000	1.888274	-1.323227	0.798640	0.404772	-1.508050	-0.537454	0.329477
11039.139327	 6616653	-0.098242	0.000000	-0.217018	46.244053	689.283508	17.191086	149.587097	-7.959333	-67.716576	0.408418	0.000000	2.508638	-1.297968	0.700787	0.236450	-1.758021	-0.460160	0.286214
11039.140994	 6616654	-0.098217	0.000000	-0.216660	46.501297	688.798889	17.448795	149.235092	-7.557569	-67.652069	0.444449	0.000000	4.022710	-1.218685	0.499317	0.022221	-2.008608	-0.375230	0.221921
11039.142659	 6616655	-0.098170	0.000000	-0.216416	46.732502	688.263062	17.584896	148.951385	-7.228486	-67.567108	0.571743	0.000000	7.900658	-1.100923	0.282953	-0.194328	-2.235516	-0.288675	0.161777
11039.144327	 6616656	-0.098092	0.000000	-0.216284	46.918301	687.652405	17.547335	148.727921	-7.018079	-67.453323	1.027728	0.000000	21.091259	-0.966820	0.114073	-0.360908	-2.405948	-0.194446	0.117236
11039.145989	 6616657	-0.097977	0.000000	-0.216175	47.054600	686.990112	17.313118	148.510208	-6.954586	-67.309479	-2.473156	0.000000	-78.830299	-0.831895	-0.031468	-0.428996	-2.480608	-0.090002	0.077825
11039.147657	 6616658	-0.097834	0.000000	-0.215974	47.142670	686.320251	16.875656	148.227295	-7.029823	-67.145744	-0.126069	0.000000	-11.518475	-0.685977	-0.211027	-0.374120	-2.430708	0.015467	0.026604
11039.149324	 6616659	-0.097681	0.000000	-0.215619	47.182983	685.685425	16.244581	147.846817	-7.214588	-66.978584	0.095683	0.000000	-5.262031	-0.511149	-0.427926	-0.209185	-2.251760	0.100910	-0.040945
11039.150992	 6616660	-0.097529	0.000000	-0.215141	47.184731	685.092712	15.454986	147.391861	-7.486325	-66.816437	0.182454	0.000000	-3.102860	-0.302985	-0.633893	0.028109	-1.966880	0.137261	-0.115656
11039.152656	 6616661	-0.097379	0.000000	-0.214626	47.163841	684.536072	14.570936	146.919189	-7.825028	-66.659561	0.235820	0.000000	-2.081434	-0.090723	-0.772487	0.292117	-1.607881	0.110398	-0.182168
11039.154320	 6616662	-0.097227	0.000000	-0.214109	47.131416	684.044312	13.660730	146.459869	-8.208192	-66.507454	0.277805	0.000000	-1.442533	0.071447	-0.834641	0.529760	-1.203997	0.031567	-0.231868
11039.155996	 6616663	-0.097079	0.000000	-0.213549	47.086601	683.685181	12.789247	146.000214	-8.607870	-66.371269	0.308890	0.000000	-0.911344	0.145403	-0.869428	0.687234	-0.792348	-0.085719	-0.268557
11039.157661	 6616664	-0.096963	0.000000	-0.212906	47.011776	683.518066	12.022392	145.525131	-8.972420	-66.276131	0.322788	0.000000	-0.450585	0.133221	-0.930899	0.729227	-0.419449	-0.225435	-0.300483
11039.159326	 6616665	-0.096906	0.000000	-0.212187	46.894859	683.554810	11.381713	145.041397	-9.250965	-66.240364	0.320274	0.000000	-0.110198	0.067828	-1.042368	0.648500	-0.114867	-0.371549	-0.333844
11039.160996	 6616666	-0.096917	0.000000	-0.211457	46.749329	683.770935	10.871717	144.588043	-9.411452	-66.268776	0.312862	0.000000	0.084228	-0.015587	-1.177405	0.455606	0.099170	-0.510642	-0.368365
11039.162659	 6616667	-0.096990	0.000000	-0.210786	46.601425	684.106079	10.498024	144.199722	-9.452985	-66.351639	0.313058	0.000000	0.160359	-0.105706	-1.271395	0.188000	0.203880	-0.627496	-0.398020
11039.164324	 6616668	-0.097109	0.000000	-0.210176	46.465824	684.517151	10.246367	143.869278	-9.392146	-66.472977	0.325913	0.000000	0.146637	-0.225270	-1.283844	-0.097916	0.188259	-0.709133	-0.418421
11039.165986	 6616669	-0.097249	0.000000	-0.209571	46.336815	685.002991	10.080762	143.556763	-9.248979	-66.616035	0.352628	0.000000	0.051078	-0.403086	-1.223408	-0.337271	0.062489	-0.749034	-0.431408
11039.167654	 6616670	-0.097384	0.000000	-0.208872	46.191887	685.572937	9.943624	143.196869	-9.044556	-66.763618	0.391731	0.000000	-0.115658	-0.643577	-1.138611	-0.483672	-0.131689	-0.761726	-0.446029
