TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
8405.764356	 5036622	-0.068048	0.000000	-0.137080	49.720329	757.175232	-69.783722	103.793365	-16.174509	-51.524513	0.113340	0.000000	-0.451145	12.951277	143.220123	-83.247963	64.612999	7.312509	16.232531
8405.766024	 5036623	-0.068051	0.000000	-0.137057	49.711739	757.182922	-69.802063	103.777161	-16.181486	-51.526775	0.113335	0.000000	-0.451269	12.968638	143.223343	-83.242210	64.632271	7.316304	16.232252
8405.767688	 5036624	-0.068069	0.000000	-0.136943	49.668507	757.229858	-69.891304	103.697258	-16.210396	-51.544247	0.113304	0.000000	-0.451821	13.045275	143.260773	-83.207855	64.728172	7.326595	16.232050
8405.769354	 5036625	-0.068134	0.000000	-0.136672	49.560848	757.355469	-70.119576	103.508949	-16.270157	-51.601902	0.113221	0.000000	-0.452969	13.226276	143.400925	-83.095894	64.956139	7.330510	16.236021
8405.771033	 5036626	-0.068273	0.000000	-0.136231	49.381382	757.569214	-70.538704	103.204788	-16.365940	-51.721573	0.113081	0.000000	-0.454577	13.546684	143.709976	-82.822289	65.327187	7.300003	16.250849
8405.772690	 5036627	-0.068489	0.000000	-0.135671	49.167248	757.827271	-71.135986	102.814896	-16.507061	-51.902519	0.112873	0.000000	-0.456287	14.004113	144.208511	-82.285568	65.800537	7.209239	16.277248
8405.774362	 5036628	-0.068774	0.000000	-0.135028	48.966839	758.063293	-71.874771	102.359734	-16.709944	-52.135143	0.112572	0.000000	-0.457778	14.587579	144.920044	-81.355392	66.341171	7.040331	16.313879
8405.776026	 5036629	-0.069110	0.000000	-0.134352	48.804798	758.209717	-72.672211	101.866684	-16.966011	-52.400043	0.112194	0.000000	-0.458714	15.263728	145.867416	-79.939262	66.911415	6.778625	16.365412
8405.777691	 5036630	-0.069485	0.000000	-0.133648	48.660252	758.239563	-73.447571	101.337326	-17.237305	-52.686249	0.111757	0.000000	-0.458840	16.020775	147.102432	-77.964485	67.496422	6.384978	16.439741
8405.779361	 5036631	-0.069887	0.000000	-0.132906	48.507870	758.146240	-74.121841	100.761978	-17.462559	-52.984467	0.111250	0.000000	-0.457881	16.855211	148.659088	-75.395287	68.068146	5.805081	16.538332
