TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
6865.303597	 4112342	-0.301482	0.000000	0.263837	-1.292819	-8.322962	-7.369662	2.195907	-5.103358	2.509227	0.094103	0.000000	-0.256879	-47.099655	770.390869	61.812767	197.897263	6.745447	72.496063
6865.305264	 4112343	-0.301813	0.000000	0.264391	-1.294745	-8.321739	-7.384495	2.200191	-5.100753	2.511611	0.094107	0.000000	-0.256869	-47.100918	770.393616	61.799805	197.889999	6.753881	72.499290
6865.306934	 4112344	-0.303281	0.000000	0.267347	-1.303307	-8.308786	-7.447298	2.221330	-5.086037	2.519901	0.094123	0.000000	-0.256815	-47.105057	770.401794	61.737118	197.850739	6.789225	72.512596
6865.308604	 4112345	-0.305999	0.000000	0.276228	-1.318539	-8.268483	-7.580389	2.283990	-5.046287	2.530149	0.094157	0.000000	-0.256669	-47.111759	770.421692	61.571182	197.743011	6.861290	72.540916
6865.310267	 4112346	-0.308864	0.000000	0.296427	-1.325089	-8.202679	-7.779925	2.431496	-4.971905	2.533510	0.094209	0.000000	-0.256375	-47.114170	770.480347	61.245316	197.532257	6.966130	72.586365
6865.311937	 4112347	-0.310826	0.000000	0.333619	-1.303466	-8.139964	-8.021865	2.715648	-4.860280	2.530116	0.094277	0.000000	-0.255884	-47.108379	770.626709	60.713207	197.190796	7.096990	72.652657
6865.313605	 4112348	-0.311845	0.000000	0.389327	-1.250432	-8.112881	-8.260093	3.158567	-4.719097	2.529963	0.094361	0.000000	-0.255169	-47.112587	770.906982	59.964024	196.711792	7.247527	72.743713
6865.315263	 4112349	-0.313203	0.000000	0.459914	-1.181335	-8.116913	-8.441895	3.733086	-4.558087	2.542237	0.094461	0.000000	-0.254252	-47.160522	771.333923	59.020569	196.113342	7.417121	72.861259
6865.316933	 4112350	-0.316503	0.000000	0.540097	-1.124522	-8.114021	-8.525199	4.382362	-4.379905	2.568116	0.094585	0.000000	-0.253163	-47.277607	771.903870	57.911366	195.417374	7.605755	73.010284
6865.318603	 4112351	-0.322180	0.000000	0.621930	-1.106767	-8.072905	-8.482449	5.020782	-4.188242	2.600930	0.094741	0.000000	-0.251947	-47.463352	772.614746	56.698780	194.657806	7.801963	73.198357
6865.320270	 4112352	-0.329168	0.000000	0.697108	-1.139428	-8.002265	-8.304680	5.578446	-3.992070	2.634091	0.094942	0.000000	-0.250645	-47.702923	773.481201	55.451191	193.868973	7.989664	73.435699
6865.321938	 4112353	-0.335824	0.000000	0.759097	-1.217306	-7.927777	-7.995066	6.017952	-3.807609	2.662334	0.095195	0.000000	-0.249304	-47.978294	774.507629	54.240437	193.087936	8.152744	73.729431
6865.323604	 4112354	-0.341315	0.000000	0.804801	-1.314121	-7.849757	-7.571058	6.317489	-3.649079	2.679238	0.095498	0.000000	-0.247978	-48.272652	775.667175	53.139236	192.348511	8.282817	74.074516
6865.325268	 4112355	-0.345791	0.000000	0.834500	-1.402023	-7.733723	-7.066097	6.453794	-3.517717	2.674252	0.095828	0.000000	-0.246712	-48.581108	776.903259	52.207382	191.671234	8.379360	74.449211
6865.326935	 4112356	-0.349544	0.000000	0.851328	-1.469598	-7.517611	-6.521563	6.399952	-3.401869	2.627733	0.096153	0.000000	-0.245534	-48.906021	778.133606	51.484722	191.058151	8.436381	74.820045
6865.328596	 4112357	-0.352532	0.000000	0.858016	-1.511724	-7.160959	-5.981259	6.144216	-3.282800	2.524467	0.096439	0.000000	-0.244462	-49.241459	779.262512	51.002098	190.500153	8.433693	75.151192
6865.330266	 4112358	-0.354661	0.000000	0.856238	-1.519529	-6.671187	-5.464844	5.712124	-3.136567	2.366011	0.096672	0.000000	-0.243454	-49.589916	780.256470	50.757435	189.956635	8.351113	75.429047
6865.331933	 4112359	-0.355531	0.000000	0.848711	-1.483760	-6.091674	-4.979668	5.170069	-2.944268	2.165779	0.096852	0.000000	-0.242452	-49.960903	781.109863	50.719666	189.381256	8.190122	75.652382
