TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
8002.159239	 4794458	-0.482688	0.000000	-5.255250	-3.665666	-4.100254	-3.262327	-21.547859	-5.027812	1.979144	0.095007	0.000000	-0.260799	-49.400570	717.581116	19.289564	187.144516	3.458902	68.175537
8002.160906	 4794459	-0.481911	0.000000	-5.235386	-3.657020	-4.116209	-3.263720	-21.549942	-5.036637	1.983645	0.095007	0.000000	-0.260783	-49.404804	717.581909	19.287676	187.133179	3.466223	68.175301
8002.162571	 4794460	-0.478802	0.000000	-5.161223	-3.619112	-4.176349	-3.278482	-21.555067	-5.071081	1.999646	0.095007	0.000000	-0.260696	-49.408230	717.580933	19.275126	187.070450	3.501187	68.175468
8002.164236	 4794461	-0.472845	0.000000	-5.037905	-3.547752	-4.277143	-3.338134	-21.547844	-5.129042	2.022426	0.095014	0.000000	-0.260465	-49.385731	717.568237	19.234331	186.901733	3.584741	68.178940
8002.165901	 4794462	-0.465905	0.000000	-4.922076	-3.459536	-4.367383	-3.488348	-21.496590	-5.187215	2.034784	0.095034	0.000000	-0.260053	-49.303776	717.528503	19.146212	186.595078	3.724093	68.189438
8002.167569	 4794463	-0.461651	0.000000	-4.885910	-3.364441	-4.372869	-3.771622	-21.365446	-5.230375	2.018742	0.095068	0.000000	-0.259468	-49.134888	717.429810	18.998812	186.150177	3.918328	68.204926
8002.169239	 4794464	-0.462974	0.000000	-4.973914	-3.256205	-4.246634	-4.193721	-21.122389	-5.263792	1.966082	0.095112	0.000000	-0.258733	-48.877384	717.231995	18.792326	185.571442	4.174707	68.217583
8002.170901	 4794465	-0.469778	0.000000	-5.188867	-3.117530	-4.000818	-4.703278	-20.759712	-5.302586	1.879496	0.095162	0.000000	-0.257835	-48.555195	716.916138	18.540524	184.846176	4.505163	68.223305
8002.172572	 4794466	-0.478611	0.000000	-5.526610	-2.951243	-3.671449	-5.231449	-20.290667	-5.353279	1.757197	0.095221	0.000000	-0.256725	-48.189716	716.476685	18.254913	183.937531	4.916877	68.223793
8002.174232	 4794467	-0.485367	0.000000	-6.016911	-2.795012	-3.281493	-5.712210	-19.744448	-5.398386	1.592727	0.095291	0.000000	-0.255393	-47.791107	715.938171	17.944633	182.845856	5.389725	68.222298
8002.175903	 4794468	-0.490545	0.000000	-6.807420	-2.673714	-2.811227	-6.117400	-19.137201	-5.405760	1.379034	0.095366	0.000000	-0.253851	-47.346836	715.326050	17.601353	181.586197	5.899343	68.217606
8002.177569	 4794469	-0.499131	0.000000	-8.211582	-2.577110	-2.254166	-6.422817	-18.510267	-5.353786	1.125124	0.095433	0.000000	-0.252195	-46.877071	714.663696	17.227591	180.234680	6.409022	68.202690
8002.179231	 4794470	-0.521625	0.000000	-10.995387	-2.457216	-1.628502	-6.611781	-17.906010	-5.246374	0.849467	0.095482	0.000000	-0.250514	-46.424492	713.948059	16.841143	178.854187	6.896299	68.169395
8002.180906	 4794471	-0.587400	0.000000	-17.668779	-2.264639	-0.982492	-6.659047	-17.359428	-5.096824	0.577115	0.095502	0.000000	-0.248856	-46.031048	713.163086	16.468687	177.474838	7.349892	68.108154
8002.182570	 4794472	-0.855268	0.000000	-42.897766	-1.995135	-0.394274	-6.543034	-16.913490	-4.907544	0.337210	0.095487	0.000000	-0.247279	-45.727695	712.325134	16.151989	176.143219	7.749064	68.017509
8002.184233	 4794473	1.278769	0.000000	155.106888	-1.692792	0.106958	-6.271965	-16.589993	-4.659688	0.136775	0.095456	0.000000	-0.245795	-45.501583	711.448242	15.927241	174.870773	8.076697	67.912064
8002.185906	 4794474	-0.054988	0.000000	30.827190	-1.425241	0.531843	-5.879003	-16.395241	-4.339962	-0.029245	0.095439	0.000000	-0.244444	-45.314934	710.538208	15.818385	173.687042	8.308857	67.813141
8002.187573	 4794475	-0.185877	0.000000	18.066370	-1.232012	0.902709	-5.419483	-16.308680	-3.959757	-0.167793	0.095453	0.000000	-0.243305	-45.132675	709.610229	15.834900	172.651962	8.427854	67.734169
8002.189235	 4794476	-0.231561	0.000000	13.180750	-1.094086	1.232094	-4.944069	-16.239922	-3.550623	-0.285304	0.095488	0.000000	-0.242406	-44.957581	708.686279	15.977226	171.790115	8.445952	67.671249
8002.190899	 4794477	-0.257282	0.000000	10.762039	-0.970277	1.495908	-4.482866	-16.099020	-3.141935	-0.384870	0.095521	0.000000	-0.241701	-44.824154	707.794739	16.236851	171.074432	8.396640	67.609344
8002.192572	 4794478	-0.281695	0.000000	9.588398	-0.837048	1.657208	-4.049962	-15.889968	-2.729671	-0.466828	0.095533	0.000000	-0.241094	-44.753872	706.940857	16.591846	170.439117	8.311805	67.536079
8002.194234	 4794479	-0.307310	0.000000	9.067280	-0.700037	1.722120	-3.654192	-15.614942	-2.319762	-0.529225	0.095516	0.000000	-0.240530	-44.743160	706.100464	16.995169	169.838425	8.210083	67.443939
8002.195900	 4794480	-0.328506	0.000000	8.637792	-0.574582	1.763742	-3.298452	-15.234835	-1.921695	-0.579401	0.095467	0.000000	-0.240015	-44.759052	705.205261	17.393820	169.259811	8.097083	67.323677
8002.197570	 4794481	-0.337925	0.000000	7.878900	-0.470895	1.869478	-3.005301	-14.729428	-1.546566	-0.631743	0.095382	0.000000	-0.239603	-44.767765	704.223511	17.726620	168.734238	7.985761	67.169930
8002.199233	 4794482	-0.336807	0.000000	6.794817	-0.387843	2.070411	-2.774851	-14.068062	-1.229416	-0.697329	0.095263	0.000000	-0.239312	-44.765564	703.191833	17.948580	168.281998	7.901437	66.987946
8002.200899	 4794483	-0.333176	0.000000	5.734438	-0.320262	2.311950	-2.577839	-13.257734	-0.983626	-0.770286	0.095123	0.000000	-0.239096	-44.760647	702.186523	18.044424	167.889801	7.873892	66.793785
